text,iso_code,language_name,source,usage,detected_script,cleaned_text
사실 때 꼼꼼히 확인하시고 구입해야겠네요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,사 실 때 꼼 꼼 히 확 인 하 시 고 구 입 해 야 겠 네 요 .
지금 강남대로 상황은,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,지 금 강 남 대 로 상 황 은
집까지 걸어서 가려면,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,집 까 지 걸 어 서 가 려 면
짱뚱어탕이 담백하고 묵은지와 양파김치가 맛있네요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,짱 뚱 어 탕 이 담 백 하 고 묵 은 지 와 양 파 김 치 가 맛 있 네 요 .
자주 애용할 꺼에요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,자 주 애 용 할 꺼 에 요
수원에 ATM 보여줘,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,수 원 에 A T M 보 여 줘
이로써 길 목사는 지난 3월 28일 대표회장 직무집행 정지 결정 이후 5개월 만에 복귀하게 됐다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,이 로 써 길 목 사 는 지 난 월 일 대 표 회 장 직 무 집 행 정 지 결 정 이 후 개 월 만 에 복 귀 하 게 됐 다 .
와중에 100만 달러를 훌쩍 넘기는 유혹을 뿌리치고 국내 야구에 남기로 한 초고교급 선수가 있어서 눈길을 끌고 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,와 중 에 만 달 러 를 훌 쩍 넘 기 는 유 혹 을 뿌 리 치 고 국 내 야 구 에 남 기 로 한 초 고 교 급 선 수 가 있 어 서 눈 길 을 끌 고 있 다 .
음식은 맛있는데 소스나 김치가 떨어졌어도 돌아보질 않아요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,음 식 은 맛 있 는 데 소 스 나 김 치 가 떨 어 졌 어 도 돌 아 보 질 않 아 요
맵지도 않고 얘들도 잘 먹었고 다른 말이 필요 없어요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,맵 지 도 않 고 얘 들 도 잘 먹 었 고 다 른 말 이 필 요 없 어 요
탐앤탐스 자체가 커피 맛도 좋구 브레드나 부메뉴들도 정말 좋아요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,탐 앤 탐 스 자 체 가 커 피 맛 도 좋 구 브 레 드 나 부 메 뉴 들 도 정 말 좋 아 요
"즉, 일종의 사상이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"즉 , 일 종 의 사 상 이 다 ."
최근 구글의 모토로라 인수를 계기로 모바일 OS의 중요성이 급격히 대두되고 있어 관심이 모아지고 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,최 근 구 글 의 모 토 로 라 인 수 를 계 기 로 모 바 일 O S 의 중 요 성 이 급 격 히 대 두 되 고 있 어 관 심 이 모 아 지 고 있 다 .
벌써 여러 번 다녀왔네요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,벌 써 여 러 번 다 녀 왔 네 요
"LG는 이번 Green 경영 전략 수립을 계기로 지구온난화로 대표되는 기후변화에 적극 대응하고, 녹색성장 추진을 통한 지속가능경영에 그룹의 역량을 집중한다는 방침이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"L G 는 이 번 G r e e n 경 영 전 략 수 립 을 계 기 로 지 구 온 난 화 로 대 표 되 는 기 후 변 화 에 적 극 대 응 하 고 , 녹 색 성 장 추 진 을 통 한 지 속 가 능 경 영 에 그 룹 의 역 량 을 집 중 한 다 는 방 침 이 다 ."
"크게 대학교 진학이 목적인 일반계(一般界)와 직업 교육이 목적인 산업수요맞춤고등학교, 자율형 사립 고등학교 및 외국어고, 과학고 등 특수 목적고(特殊目的高)로 구분한다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"크 게 대 학 교 진 학 이 목 적 인 일 반 계 ( 一 般 界 ) 와 직 업 교 육 이 목 적 인 산 업 수 요 맞 춤 고 등 학 교 , 자 율 형 사 립 고 등 학 교 및 외 국 어 고 , 과 학 고 등 특 수 목 적 고 ( 特 殊 目 的 高 ) 로 구 분 한 다 ."
외국인선수 로드가 32점을 몰아넣었습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,외 국 인 선 수 로 드 가 점 을 몰 아 넣 었 습 니 다 .
고문치사 사건에도 관련되어 있었다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,고 문 치 사 사 건 에 도 관 련 되 어 있 었 다 .
맛있긴 존나 맛있는데 존나 비쌉니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,맛 있 긴 존 나 맛 있 는 데 존 나 비 쌉 니 다 .
창 밖의 풍경을 배경으로 한 실내 초상화는 독일 낭만주의 작가 카스파르 다비트 프리드리히가 처음 시도한 이래 화가들이 즐겨 채택한 구도로 자리잡았다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,창 밖 의 풍 경 을 배 경 으 로 한 실 내 초 상 화 는 독 일 낭 만 주 의 작 가 카 스 파 르 다 비 트 프 리 드 리 히 가 처 음 시 도 한 이 래 화 가 들 이 즐 겨 채 택 한 구 도 로 자 리 잡 았 다 .
당연한 얘기다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,당 연 한 얘 기 다 .
남산타워 이미지,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,남 산 타 워 이 미 지
친절하고 편안하네요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,친 절 하 고 편 안 하 네 요
이탈리안 레스토랑 좀 찾아줘,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,이 탈 리 안 레 스 토 랑 좀 찾 아 줘
오늘 7시에 무슨 영화가 하지?,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,오 늘 시 에 무 슨 영 화 가 하 지 ?
신세계 대전점에 가는 길을 알려줘,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,신 세 계 대 전 점 에 가 는 길 을 알 려 줘
이효리 정보 보여줘,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,이 효 리 정 보 보 여 줘
서울 영등포 떡보의 하루랑 친절도 차이가 큽니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,서 울 영 등 포 떡 보 의 하 루 랑 친 절 도 차 이 가 큽 니 다 .
솔직히 떡볶이 맛은 첨에 좀 별로였지만 자기 딸과 딸 친구들에게 파는 떡볶이 고대로 먹이시는 거 보고 완전 신뢰하게 됬음.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,솔 직 히 떡 볶 이 맛 은 첨 에 좀 별 로 였 지 만 자 기 딸 과 딸 친 구 들 에 게 파 는 떡 볶 이 고 대 로 먹 이 시 는 거 보 고 완 전 신 뢰 하 게 됬 음 .
직원들은 표정 관리를 좀 해야겠어요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,직 원 들 은 표 정 관 리 를 좀 해 야 겠 어 요
미드웨이급 항공모함은 미국 해군의 역사상 가장 오래 운영한 디젤 항공모함이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,미 드 웨 이 급 항 공 모 함 은 미 국 해 군 의 역 사 상 가 장 오 래 운 영 한 디 젤 항 공 모 함 이 다 .
아시아통화들도 대부분 달러화에 대해 강세를 보이면서 원화 강세에 영향을 미쳤다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,아 시 아 통 화 들 도 대 부 분 달 러 화 에 대 해 강 세 를 보 이 면 서 원 화 강 세 에 영 향 을 미 쳤 다 .
"이 때에는 본디의 뜻과 구별하기 위해 가타카나로 또는 라고 쓰는 경우도 많으며, 이 때는 '한심하다 ', '부끄럽다 ', '가엾다'등의 뜻으로 사용된다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"이 때 에 는 본 디 의 뜻 과 구 별 하 기 위 해 가 타 카 나 로 또 는 라 고 쓰 는 경 우 도 많 으 며 , 이 때 는 ' 한 심 하 다 ' , ' 부 끄 럽 다 ' , ' 가 엾 다 ' 등 의 뜻 으 로 사 용 된 다 ."
기차로 대전역에 가는 길을 알려줘,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,기 차 로 대 전 역 에 가 는 길 을 알 려 줘
아들은 91명으로 인드라라고 부른다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,아 들 은 명 으 로 인 드 라 라 고 부 른 다 .
그 옆에 돌 없이 평평한 곳 잇어서 맨발로 재밌게 놀았어요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,그 옆 에 돌 없 이 평 평 한 곳 잇 어 서 맨 발 로 재 밌 게 놀 았 어 요
양념이 자체는 맛잇는데 닭에 배이지 않아 겉도는 맛이라 아쉬워요~,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,양 념 이 자 체 는 맛 잇 는 데 닭 에 배 이 지 않 아 겉 도 는 맛 이 라 아 쉬 워 요 ~
이 근처 막히나요?,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,이 근 처 막 히 나 요 ?
"이 대통령은 지난 28일 스위스 다보스에서 가진 BBC와의 회견에서 ""조만간이라고 단정지어 말할 수는 없지만 연내에 (김정일 북한 국방위원장을) 만날 수 있을 것 같다""고 밝혀, 남북 정상회담이 사실상 가시권에 들어와있음을 시사했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"이 대 통 령 은 지 난 일 스 위 스 다 보 스 에 서 가 진 B B C 와 의 회 견 에 서 "" 조 만 간 이 라 고 단 정 지 어 말 할 수 는 없 지 만 연 내 에 ( 김 정 일 북 한 국 방 위 원 장 을 ) 만 날 수 있 을 것 같 다 "" 고 밝 혀 , 남 북 정 상 회 담 이 사 실 상 가 시 권 에 들 어 와 있 음 을 시 사 했 다 ."
카드 결제 거부 당했네요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,카 드 결 제 거 부 당 했 네 요 .
그리고 회는 살이 많고 쫄깃하다,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,그 리 고 회 는 살 이 많 고 쫄 깃 하 다
"우승팀은 전, 후기 1위 두 팀과 이들을 제외한 통합승점 1, 2위가 4강 플레이오프전을 펼칠 예정이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"우 승 팀 은 전 , 후 기 위 두 팀 과 이 들 을 제 외 한 통 합 승 점 , 위 가 강 플 레 이 오 프 전 을 펼 칠 예 정 이 다 ."
남양주 진접에서 내비 키고 찾아갔는데 진짜 잘 갔다 생각 들었어요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,남 양 주 진 접 에 서 내 비 키 고 찾 아 갔 는 데 진 짜 잘 갔 다 생 각 들 었 어 요 .
"21일 산림청에 따르면 숲 가꾸기 때 나오는 부산물에 나노기술을 접목, 나쁜 냄새를 없애고 정수 및 폐수처리에도 활용할 수 있는 친환경흡착소재가 산림청 연구비 지원으로 개발됐다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"일 산 림 청 에 따 르 면 숲 가 꾸 기 때 나 오 는 부 산 물 에 나 노 기 술 을 접 목 , 나 쁜 냄 새 를 없 애 고 정 수 및 폐 수 처 리 에 도 활 용 할 수 있 는 친 환 경 흡 착 소 재 가 산 림 청 연 구 비 지 원 으 로 개 발 됐 다 ."
갤럭시 넥서스 얼마야,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,갤 럭 시 넥 서 스 얼 마 야
"도 특사경 유흥수 팀장은 ""행정적 위반 업소 단속이 많지만 가끔 검찰과 현장 합동단속을 벌일 때는 긴박감도 느껴진다""고 했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"도 특 사 경 유 흥 수 팀 장 은 "" 행 정 적 위 반 업 소 단 속 이 많 지 만 가 끔 검 찰 과 현 장 합 동 단 속 을 벌 일 때 는 긴 박 감 도 느 껴 진 다 "" 고 했 다 ."
"""적극적 자세가 아쉬웠는데 오늘은 그래도 적극적으로 뛰더라""라며 ""그래도 앞으로 조금 더 적극적으로 해줬으면 한다""라고 밝혔다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,""" 적 극 적 자 세 가 아 쉬 웠 는 데 오 늘 은 그 래 도 적 극 적 으 로 뛰 더 라 "" 라 며 "" 그 래 도 앞 으 로 조 금 더 적 극 적 으 로 해 줬 으 면 한 다 "" 라 고 밝 혔 다 ."
"이집트에서 태양의 이글거림은 전쟁을 의미하였기 때문에, 전쟁의 신으로 숭배받았다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"이 집 트 에 서 태 양 의 이 글 거 림 은 전 쟁 을 의 미 하 였 기 때 문 에 , 전 쟁 의 신 으 로 숭 배 받 았 다 ."
여기로 와 주세요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,여 기 로 와 주 세 요 .
"뒷다리가 길어서 빨리 달릴 수 있었고, 허리 쪽의 폭이 넓은 것도 특징 중의 하나이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"뒷 다 리 가 길 어 서 빨 리 달 릴 수 있 었 고 , 허 리 쪽 의 폭 이 넓 은 것 도 특 징 중 의 하 나 이 다 ."
"또 허위 사실을 언급하지 않으며 혼인생활과 관련된 자료를 제3자에게 유출하는 행위와 이와 관련된 출판, 전시, 음반 발매 등 상업적인 행위를 하지 않기로 했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"또 허 위 사 실 을 언 급 하 지 않 으 며 혼 인 생 활 과 관 련 된 자 료 를 제 자 에 게 유 출 하 는 행 위 와 이 와 관 련 된 출 판 , 전 시 , 음 반 발 매 등 상 업 적 인 행 위 를 하 지 않 기 로 했 다 ."
근데 거기서 포장하지 마세요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,근 데 거 기 서 포 장 하 지 마 세 요
"임영호 ""지역에서 올라오면서 감액부분부터 오늘 심사하자고 생각했으나 이 역시 민주당을 자극할 수 있는 만큼 하루 이틀 더 기다려 합의처리를 해야 한다""고 합의처리를 주장했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"임 영 호 "" 지 역 에 서 올 라 오 면 서 감 액 부 분 부 터 오 늘 심 사 하 자 고 생 각 했 으 나 이 역 시 민 주 당 을 자 극 할 수 있 는 만 큼 하 루 이 틀 더 기 다 려 합 의 처 리 를 해 야 한 다 "" 고 합 의 처 리 를 주 장 했 다 ."
순리를 벗어난 무리수를 써가면서 강행한 그 폐해를 잊지 말아야 한다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,순 리 를 벗 어 난 무 리 수 를 써 가 면 서 강 행 한 그 폐 해 를 잊 지 말 아 야 한 다 .
"또 농촌진흥청, 농업인재개발원에서 제공하는 10종의 다양한 작물 재배방법을 스마트폰, 스마트패드, IPTV, 스카이라이프 등으로 확인할 수도 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"또 농 촌 진 흥 청 , 농 업 인 재 개 발 원 에 서 제 공 하 는 종 의 다 양 한 작 물 재 배 방 법 을 스 마 트 폰 , 스 마 트 패 드 , I P T V , 스 카 이 라 이 프 등 으 로 확 인 할 수 도 있 다 ."
"1Gbps급 인터넷이 상용화되면 최근 급증하고 있는 미디어 트래픽을 가입자단에서 처리할 수 있고, 노트북 및 다양한 단말에서도 충분한 대역폭을 확보해 줄 수 있는 등 고객이 필요로 하는 광대역•대용량 미디어 서비스도 원활하게 제공할 수 있을 것으로 기대하고 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"G b p s 급 인 터 넷 이 상 용 화 되 면 최 근 급 증 하 고 있 는 미 디 어 트 래 픽 을 가 입 자 단 에 서 처 리 할 수 있 고 , 노 트 북 및 다 양 한 단 말 에 서 도 충 분 한 대 역 폭 을 확 보 해 줄 수 있 는 등 고 객 이 필 요 로 하 는 광 대 역 • 대 용 량 미 디 어 서 비 스 도 원 활 하 게 제 공 할 수 있 을 것 으 로 기 대 하 고 있 다 ."
버커킹이 어디냐?,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,버 커 킹 이 어 디 냐 ?
기차 타고 아빠 회사까지는 어떻게 가니,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,기 차 타 고 아 빠 회 사 까 지 는 어 떻 게 가 니
조여정은 최근 패션 매거진 '슈어(SURE)'가 창간 10주년을 맞아 최고의 여배우와 하이엔드 주얼리와 만남이란 컨셉트로 기획한 화보에 참여해 럭셔리하고 고혹적인 매력을 보였다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,조 여 정 은 최 근 패 션 매 거 진 ' 슈 어 ( S U R E ) ' 가 창 간 주 년 을 맞 아 최 고 의 여 배 우 와 하 이 엔 드 주 얼 리 와 만 남 이 란 컨 셉 트 로 기 획 한 화 보 에 참 여 해 럭 셔 리 하 고 고 혹 적 인 매 력 을 보 였 다 .
